ID_MUSEO,NOMBRE_MUSEO,ID_LOCALITIES,DESCRIPCION,ID_COUNTRY,STATE
152,Museo de Arte de Armenia y del Quindío – Armenia,23,"Dedicado a la promoción y exhibición del arte contemporáneo en la región, actualmente cuenta con una colección propia de más de 300 piezas pertenecientes a los más importantes artistas de la región y el país. Sus salas albergan una variada colección de obras de artistas locales y nacionales, con pinturas, esculturas y otras expresiones artísticas que reflejan las tendencias y la diversidad de la escena artística actual.",72,TRUE
153,"Barranquismo o Arte Tierra, Técnica Escultórica en Armenia",23,"Este espacio se dedica a la técnica escultórica del barranquismo o arte tierra, manifestación artística que utiliza los materiales naturales de la región para crear obras monumentales. Presenta exposiciones, talleres y espacios de experimentación que dan cuenta del vínculo entre el arte, la naturaleza y la técnica ancestral. Es un lugar para apreciar la creatividad sostenible y el diálogo con el entorno.",72,FALSE
154,Casa de la cultura Horacio Gómez Aristizábal,23,"La Casa de la Cultura Horacio Gómez Aristizábal funciona como un núcleo de dinamización cultural en Armenia. Allí se desarrollan talleres, eventos y proyectos comunitarios que favorecen el acceso al arte y la cultura. Su labor está orientada a la inclusión social y al fortalecimiento del tejido cultural local mediante la promoción de expresiones artísticas diversas.",72,FALSE
155,Museo del Oro Tairona – Casa de la Aduana,23,"Situado en un edificio colonial restaurado, es un importante sitio histórico de Santa Marta. En su interior, encontrará exposiciones que cuentan la historia de la ciudad y su papel en el comercio durante la época colonial. ",892,TRUE
156,Museo del Cacao de Minca,23,"El Museo del Cacao de Minca ofrece un acercamiento al cultivo y procesamiento del cacao en la Sierra Nevada de Santa Marta. Mediante exhibiciones y actividades prácticas, se educa sobre la importancia de este cultivo ancestral para las comunidades indígenas y campesinas. El museo promueva además prácticas sostenibles y la valoración del cacao como patrimonio natural y cultural.",892,FALSE
157,La Quinta de San Pedro Alejandrino,23,"La Quinta de San Pedro Alejandrino es un sitio histórico que fue la residencia final del Libertador Simón Bolívar. Conserva espacios, objetos y jardines que evocan la época y su legado. Este lugar se convierte en museo que ofrece a los visitantes la oportunidad de conocer aspectos de la historia, la independencia y la vida del prócer, en un ambiente lleno de simbolismo y memoria nacional.",892,FALSE
158,Museo Bolivariano de Arte Contemporáneo,23,"Este museo reúne una amplia colección de arte moderno y contemporáneo con obras de artistas colombianos y latinoamericanos. Promueve la reflexión sobre las producciones artísticas actuales, sus contextos sociales y políticos, y el diálogo interdisciplinar. Su programación incluye exposiciones, talleres y eventos que incentivan la crítica y la creación, posicionándolo como referente cultural en la región.",892,FALSE
159,Museo Etnográfico de la Universidad del Magdalena,23,"El Museo Etnográfico de la Universidad del Magdalena conserva y exhibe objetos que reflejan la diversidad cultural y ancestral del Caribe colombiano. Con colecciones de artesanías, vestimenta, música y otros elementos, permite entender las tradiciones indígenas, afrodescendientes y mestizas. El museo contribuye a la visibilización y valorización de las culturas locales desde una perspectiva académica y social.",892,TRUE
160,Museo de Arte de la Universidad del Magdalena,23,"Enfocado en la promoción y conservación del arte regional y nacional, este museo universitario alberga colecciones de pintura, escultura y más, destacando la producción académica y contemporánea. Es un espacio para la formación, la investigación y la difusión artística, abierto a la comunidad para dialogar sobre la cultura visual y sus distintas manifestaciones.",892,FALSE
161,Museo Etnográfico de Gaira,23,"El Museo Etnográfico de Gaira preserva la cultura tradicional de esta zona costera, exhibiendo objetos, fotografías y testimonios vinculados a la pesca, la agricultura y las festividades populares. Su función es mantener vivas las raíces culturales y promover la valoración de las patrimoniales prácticas locales ante los cambios sociales y económicos.",892,FALSE
162,Acuario y Museo del Mar,23,"Este acuario y museo combina la exhibición de fauna marina con información educativa sobre los ecosistemas marinos y la conservación ambiental. El público puede observar diversas especies acuáticas y aprender sobre su hábitat, biología y amenazas. Este escenario sirve para close concientizar sobre la biodiversidad marina y fomentar el compromiso para proteger los recursos naturales.",892,FALSE
163,Museo Minca – Casa de Memoria de la Sierra Nevada,23,"El Museo Minca funciona como un espacio para preservar la memoria histórica, cultural y ambiental de la Sierra Nevada de Santa Marta. A través de exposiciones, archivos audiovisuales y objetos, relata la relación de las comunidades indígenas y campesinas con su territorio. Este sitio promueve la reflexión sobre el respeto a la naturaleza y la defensa del patrimonio cultural.",892,FALSE
164,Museo del Oro Tairona,23,Este museo abarca la rica historia precolombina de la región Tayrona. Exhibe una impresionante colección de objetos de oro y cerámica que representan la cultura de los antiguos habitantes de la zona.,892,TRUE
165,Museo Arquidiocesano de Arte Religioso,23,"Fue creado en 1979 para conservar y exhibir obras de arte con temática religiosa, que datan de los siglos XVI al XX: grabados, esculturas en madera, pinturas al óleo con escenas bíblicas, así como elementos utilizados durante las celebraciones eucarísticas como ornamentos y misales. El museo ofrece servicios de talleres, conferencias y recorridos guiados para que los visitantes puedan conocer la historia de estos elementos. ",718,TRUE
166,Museo de Historia Natural de la Universidad del Cauca,23,"El biólogo Federico Carlos Lehman Valencia, nacido en Popayán, dio inicio en 1936 a este ambicioso proyecto que busca conservar y enaltecer la gran diversidad de fauna con la que cuenta el país y especialmente el departamento del Cauca. Las exposiciones se encuentran divididas en siete salas dedicadas a las diferentes familias del reino animal y a los estudios de geología y arqueología; también se ha abierto una sala lúdica que busca incentivar el aprendizaje en los más pequeños.",718,TRUE
167,Casa Museo Guillermo León Valencia,23,"Dedicada a la vida y obra del expresidente Guillermo León Valencia, esta casa museo conserva muebles, documentos y objetos personales que ilustran su trayectoria política y social. A través de un ambiente histórico, se presenta la historia nacional del siglo XX y el legado del personaje, siendo un espacio para la educación y el análisis de la memoria política.",718,FALSE
168,Museo Nacional Guillermo Valencia,23,"Los objetos que dan cuenta de la vida y obra del poeta Guillermo Valencia, quien también participó en política, reposan en la casa de estilo neoclásico propiedad de la familia de su esposa, Josefina Muñoz. En las diferentes habitaciones dispuestas como salas de exhibición, se encuentran fotografías, reconocimientos académicos y honoríficos, libros y armas de colección. En el panteón de la estancia reposan sus restos y los de otros miembros de su familia.",718,TRUE
169,Museo Negret MIAMP,23,"Funciona en la casa de estilo colonial donde creció el artista plástico payanés Édgar Negret Dueñas, ubicada en el sector histórico de la ciudad. En las cinco salas permanentes y en la de exposiciones temporales Edmundo Mosquera Troya, se exhiben piezas elaboradas por Negret entre 1945 y 1990, objetos que pertenecieron a su familia y trabajos de artistas nacionales e internacionales como Ignacio Gómez Jaramillo, Roberto Matta y Pablo Palazuelo, entre otros, que integran la colección del Museo Iberoamericano de Arte Moderno de Popayán, adyacente a la Casa Museo Negret.",718,TRUE
170,Museo Iberoamericano de Arte Moderno de Popayán,23,"Este museo resalta el arte moderno con una colección significativa que incluye artistas iberoamericanos y obras que trazan el desarrollo del modernismo en Colombia y la región. Ofrece exposiciones temporales, talleres y programas educativos orientados a la promoción y discusión crítica del arte contemporáneo desde una perspectiva regional y global.",718,FALSO
171,Panteón de los Próceres,23,"Esta zona verde y ruta peatonal a orillas del río Pamplonilla y paralela a la avenida Los Libertadores fue inaugurada en 1983. Se considera uno de los lugares turísticos, culturales y artísticos más importantes de la ciudad. A lo largo de sus 7 km se ubican escenarios destinados a la práctica del skateboarding o el bicicross, así como al entretenimiento y el aprendizaje histórico. Un excelente momento para recorrer el malecón es en diciembre, cuando se engalana con un característico alumbrado. Dentro de los lugares de interés se encuentran el teatro al aire libre Las Cascadas, la Ciudad Cerámica, el monumento a la Confraternidad y su parque ecológico. ",718,TRUE
172,Casa Museo Mosquera,23,"Antiguamente fue la casa de la familia Mosquera Arboleda y alberga piezas de gran importancia histórica que pertenecieron al general Tomás Cipriano de Mosquera y a algunas de las más importantes familias de la ciudad entre los siglos XVIII y XIX. La colección de 711 objetos se distribuye en seis salas de exposición e incluye imágenes religiosas, libros, accesorios, muebles, uniformes y obras de arte colonial quiteño.",718,TRUE
173,Fundación Casa Museo Luis Eduardo Ayerbe Gonzáles,23,"La Fundación Casa Museo Luis Eduardo Ayerbe Gonzáles conserva y difunde la obra del destacado pintor, resaltando su contribución a las artes visuales colombianas. Sus salas reúnen pinturas, bocetos y documentos personales que narran su proceso creativo y contexto cultural. Este espacio promueve el estudio y la apreciación del arte como patrimonio nacional.",718,FALSE
174,Museo del Oro Nariño,23,"Este museo exhibe una valiosa colección de piezas precolombinas en oro y otros materiales, representativas de las culturas ancestrales de la región de Nariño. Mediante la exposición de orfebrería y objetos ceremoniales, se explica la cosmovisión y los rituales de los pueblos indígenas. El museo tiene un papel fundamental en la conservación cultural y el reconocimiento del patrimonio ancestral.",861,TRUE
175,Museo del Carnaval,23,"El Museo del Carnaval es un espacio dedicado a conservar y mostrar la tradición festiva y cultural que caracteriza esta celebración popular. A través de disfraces, máscaras, fotografías y vídeos, los visitantes pueden conocer la historia, el significado y las expresiones artísticas que conforman el carnaval, subrayando su importancia como manifestación identitaria y social.",861,TRUE
176,Museo Juan Lorenzo Lucero,23,"Dedicado a la historia y cultura de la región, este museo reúne colecciones arqueológicas, etnográficas y artísticas que reflejan la riqueza patrimonial local. Expone objetos y documentos que cuentan las tradiciones y las transformaciones sociales, invitando a los visitantes a comprender las raíces y la identidad comunitaria en un contexto histórico.",861,FALSE
177,Museo Madre Caridad Brader,23,"El museo celebra la vida y obra de Madre Caridad Brader, religiosa y misionera que dejó una profunda huella en varias regiones del país. Conserva objetos personales, documentos y testimonios que ilustran su labor social y espiritual. El espacio busca sensibilizar sobre el valor del compromiso humanitario y la solidaridad como ejes de la convivencia.",861,FALSE
178,Museo Casona Taminango,23,"Para apreciar su arquitectura colonial y conocer al arte popular nariñense que se realiza desde épocas pasadas. Alberga piezas artesanales representativas que resaltan expresiones propias del territorio. Entre las colecciones más significativas podrá admirar las de talla de madera, tejido y urdimbre, el barniz de pasto, el tejido con paja toquilla, la pailería, la forja y la herrería, entre otros.",861,TRUE
179,Casa Museo de Policarpa Salavarrieta,23,"Esta casa museo honra a Policarpa Salavarrieta, heroína de la independencia, conservando su historia y legado a través de objetos, documentos y narrativas. Ubicada en un inmueble patrimonial, ofrece a los visitantes un recorrido por los hechos que marcaron su vida y su papel en la lucha por la libertad, enfatizando la importancia de la memoria histórica y la identidad nacional.",287,FALSE
180,Museo Arqueológico y Paleontológico de Pubenza,23,"Este museo reúne colecciones que permiten comprender la evolución de las sociedades prehispánicas y la historia geológica del área. Exhibe herramientas, fósiles y objetos que revelan la interacción entre humanos y su entorno natural. Es un espacio de conservación, investigación y divulgación científica que aporta al conocimiento del pasado profundo de la región.",287,FALSE
181,Museo Indígena,23,"El Museo Indígena está dedicado a la cultura, historia y tradiciones de los pueblos originarios colombianos. Su colección incluye artesanías, textiles, fotografías y documentos que reflejan la identidad, cosmovisión y resistencia cultural. Este museo es un lugar para el diálogo intercultural y la valorización del patrimonio indígena desde sus propias voces y perspectivas.",287,FALSE
182,Museo de la Sal,23,"El Museo de la Sal ilustra la importancia histórica y económica de este mineral en las regiones donde se extrae y utiliza. Mediante objetos, imágenes y tecnología interactiva, explica los diferentes métodos de extracción, usos tradicionales y el proceso industrial. Además, promueve la valoración del patrimonio natural y cultural asociado a la sal.",287,FALSE
183,Museo Arqueológico,23,"Este museo exhibe una colección representativa de artefactos precolombinos que incluyen cerámicas, herramientas y elementos rituales. Su objetivo es preservar, estudiar y dar a conocer las culturas originarias y su legado. Mediante exposiciones, el museo ofrece un espacio para la educación y la reflexión sobre el patrimonio arqueológico.",287,FALSE
184,Casa de la Cultura Abelardo Forero Benavides,23,"La Casa de la Cultura Abelardo Forero Benavides es un punto de encuentro para la promoción y enseñanza de diversas expresiones artísticas en la comunidad. Su programación incluye talleres, presentaciones y actividades que fomentan la participación cultural y el desarrollo de talentos locales, fortaleciendo la identidad y la cohesión social.",355,FALSE
185,Museo del Disco,23,"El Museo del Disco es un espacio que conserva y exhibe discos de vinilo, colecciones musicales y objetos relacionados con la historia de la música grabada. Su acervo permite apreciar la evolución tecnológica, géneros y artistas del panorama musical, acercando a los visitantes a la cultura sonora desde una perspectiva histórica y sentimental.",287,FALSE
186,Casa Museo del Salto de Tequendama,23,"Esta casa museo se encuentra en el emblemático Salto de Tequendama y rescata la memoria histórica y natural del lugar. A través de exposiciones sobre la flora, fauna y la ingeniería que permitió la construcción del salto, conecta a turistas y locales con la importancia ambiental y cultural de este sitio. Es un espacio de reflexión sobre la relación entre naturaleza y desarrollo humano.",287,FALSE
187,Museo Patrimonial Urbano,23,"El Museo Patrimonial Urbano está dedicado a la conservación y difusión del patrimonio arquitectónico, histórico y cultural de las ciudades. Su enfoque interdisciplinario incorpora fotografías, planos y objetos que narran el desarrollo urbano y social, promoviendo el cuidado y la valoración del legado construido en el entorno metropolitano.",1114,FALSE
188,Museo de Arte Pereira,23,"El Museo de Arte Pereira alberga una colección importante de arte nacional e internacional, con énfasis en las corrientes modernas y contemporáneas. Sus exposiciones permanentes y temporales fomentan el diálogo cultural y la formación artística, constituyéndose en un espacio clave para la creación y el acercamiento al arte en la región.",696,FALSE
189,Planetario de la Universidad Tecnológica de Pereira,23,"Este planetario es un centro educativo que ofrece proyecciones astronómicas y actividades interactivas para estudiantes y público general, facilitando la comprensión del cosmos y la ciencia espacial. Gracias a su tecnología, permite visualizar estrellas, planetas y fenómenos astronómicos en un ambiente didáctico que estimula la curiosidad científica.",696,FALSE
190,"Museo de Arte, Historia y Tradiciones de Riosucio",23,"Este museo recoge el patrimonio artístico, histórico y cultural de Riosucio, mostrando objetos, vestuarios y documentos vinculados a sus tradiciones festivas y cotidianas. Es un espacio para preservar la memoria colectiva y promover la identidad cultural a través de la conservación de manifestaciones y valores locales.",153,FALSE
191,Museo del General Francisco de Paula Santander,23,"En el municipio de Villa del Rosario, aproximadamente a 15 minutos de la ciudad de Cúcuta, este museo funciona en la que en el pasado fuera la casa de Francisco de Paula Santander. A pesar de que la estructura se derrumbó durante el terremoto que azotó a Cúcuta en 1875, la casa fue reconstruida y acondicionada, manteniendo la arquitectura de la época y creando salas para la exhibición de las piezas relacionadas con la vida del general y la historia del país.",850,TRUE
192,Museo Casa de Bolívar,23,"Sede de la Academia de Historia de Santander y del Museo Guane, que exhibe objetos del pueblo indígena del mismo nombre. Residencia de Simón Bolívar durante la Convención de Ocaña, en 1828, el edificio se declaró Bien de Interés Cultural de Carácter Nacional por su imponente arquitectura y por haber albergado al Libertador cerca de dos meses. En sus instalaciones se puede disfrutar de conferencias y lanzamientos de libros, entre otros eventos culturales.",850,TRUE
193,Museo de Arte Moderno (MAMB),23,"El Museo de Arte Moderno de Barranquilla (MAMB) presenta una colección destacada de arte contemporáneo latinoamericano y nacional. Sus exposiciones buscan diálogo con la sociedad y la actualización constante en tendencias artísticas, apoyando la formación de públicos y el desarrollo creativo mediante eventos, talleres y ciclos académicos.",850,FALSE
194,Centro Histórico Militar Batalla de Palonegro,23,"Este centro conmemora la histórica Batalla de Palonegro, conservando documentos, armas y testimonios que relatan uno de los episodios clave en la historia militar colombiana. Ofrece a los visitantes una experiencia educativa y emotiva que resalta la importancia estratégica y simbólica del conflicto.",850,FALSE
195,Museo Payán,23,"El Museo Payán destaca el patrimonio local en artes y tradiciones, con colecciones etnográficas y artísticas que ilustran la riqueza cultural del municipio. Sus espacios están dedicados a la difusión y conservación de expresiones populares, artesanías y manifestaciones culturales propias de la región.",946,FALSE
196,Museo de Instrumentos Musicales de la Universidad de Ibagué,23,"En la Ciudad Musical de Colombia, no puede faltar un lugar donde se atesoren los instrumentos que históricamente la han llenado de melodías, sensibilizando y conmoviendo a sus habitantes. La universidad de Ibagué se ha encargado de preservar este patrimonio con su colección Alfonso Viña Calderón, que no solo alberga guitarras y tambores centenarios, sino instrumentos musicales exóticos, como el bendir egipcio, la darbuka o la viola da gamba siete cuerdas. ",458,TRUE
197,Museo de Arte de Tolima,23,"Sin lugar a dudas este es uno de los focos culturales más importantes de Ibagué. El MAT, como le llaman comúnmente, tiene su colección de arte distribuida en siete salas; la primera que es la única permanente del museo, está dedicada a pintores colombianos de entre 1810 y 1935, mientras que las seis restantes, exhiben de forma itinerante cuadros de artistas regionales, nacionales y extranjeros. Todos los meses hacen una atractiva programación de ciclos de cine y talleres de dibujo, pintura y fotografía. El museo cuenta con una biblioteca especializada en arte.",458,TRUE
198,Museo Antropológico de la Universidad del Tolima,23,"La facultad de Ciencias Humanas y Arte de la Universidad del Tolima, con enorme dedicación se ha encargado de preservar el patrimonio arqueológico de la región Andina en este museo. Entre la colección, compuesta por más de 500 piezas, se encuentran objetos arqueológicos líticos, cerámicos y óseos, tanto de humanos como de animales. Mensualmente se programan talleres para los niños, donde se realizan artesanías en arcilla alusivas a las piezas exhibidas en el museo, así como obras de teatro, inspiradas en las condiciones de vida de los antiguos habitantes de la región.",458,TRUE
199,Conservatorio del Tolima,23,"Por estar en funcionamiento durante más de un siglo, formando a los músicos de Ibagué, este centro educativo es una de las instituciones con mayor recordación y arraigo en la memoria de los habitantes de esta hermosa ciudad. En el año 2003 el Congreso de la República declaró las propiedades del conservatorio Patrimonio Cultural de la Nación, por su valor histórico y arquitectónico. El salón Alberto Castilla, bautizado así en honor al fundador y primer rector del conservatorio, es un auditorio con capacidad para 400 personas, construido entre 1932 y 1934, sobre dos enormes tanques de agua que favorecen la acústica del recinto.",458,TRUE
200,Museo Omaira Sánchez,23,"Este museo homenajea la memoria y el legado de Omaira Sánchez, mujer símbolo de lucha y fortaleza. A través de objetos, imágenes y testimonios, se promueve la reflexión sobre derechos humanos, resiliencia y justicia social, constituyéndose en un espacio de conciencia y compromiso comunitario.",458,TRUE
201,Casa Museo 8 de Julio,23,"Creada en 2011 y declarada Bien de Interés Cultural, surgió como un proyecto para exponer a los visitantes elementos representativos de la cultura yopaleña. En su colección hay archivos, objetos típicos y fotografías que dan cuenta de la ciudad a lo largo de la historia. Además, la casa funciona como espacio para llevar a cabo actividades de carácter cultural: exposiciones, talleres y grupos de conversación. ",1129,TRUE
202,Museo del Acordeón,23,"Enfocado en la historia y el significado del acordeón en la música tradicional colombiana, este museo exhibe instrumentos, partituras y elementos relacionados con la cultura vallenata. Ofrece talleres y eventos que promueven la enseñanza y preservación de este patrimonio musical.",1081,FALSE
203,Museo Arqueológico Regional ,23,"Aquí encontrará más de 305 piezas de arqueología como petroglifos, estatuas, imágenes talladas en piedra y objetos de cerámica, además de hallazgos óseos descubiertos en terrenos cercanos a Neiva. Cuenta con un área de 350 m2 para la exposición de las piezas y salones de conferencias, foros y medios audiovisuales.",629,TRUE
204,Centro Cultural y de Convenciones José Eustasio Rivera,23,"Este centro reúne actividades culturales, académicas y sociales que impulsan la vida artística y educativa de la región. Ofrece salas de exposiciones, auditorios y espacios para talleres que facilitan la difusión de las tradiciones y la innovación cultural en la comunidad.",629,FALSE
205,Museo de Paleontologia,23,"El Museo de Paleontología presenta fósiles de gran importancia científica que ilustran la evolución de la vida en el territorio colombiano. A través de colecciones, exhibiciones y actividades, se promueve la investigación y divulgación del conocimiento paleontológico, permitiendo el acercamiento a las eras pasadas.",629,FALSE
206,Museo del Sombrero,23,"Similar al Museo Nacional del Sombrero, este espacio expone la tradición del sombrero en el contexto regional, mostrando técnicas artesanales, historias y diseños emblemáticos. Promueve la valoración cultural de este objeto como símbolo identitario y artístico.",570,FALSE
207,Museo de Arte Religioso,23,"Este recinto exhibe obras relacionadas con la espiritualidad, incluyendo pinturas, esculturas y objetos litúrgicos que reflejan la historia religiosa local y nacional. Se destaca por preservar el legado del arte sacro como expresión cultural y patrimonio histórico.",570,FALSE
208,Museo Etnográfico,23,"El Museo Etnográfico aborda la diversidad cultural de las comunidades, mostrando elementos de su vida cotidiana, creencias y formas de expresión. Su enfoque interdisciplinario y participativo fomenta el reconocimiento y respeto hacia las tradiciones y saberes ancestrales.",535,FALSE
209,Museo Etnográfico Yai Pata Uinchi,23,"Este museo se focaliza en las etnias indígenas, especialmente en sus prácticas culturales, rituales y artesanías. A través de exposiciones y actividades, rescata y transmite el conocimiento tradicional como parte esencial de la identidad y supervivencia cultural.",535,FALSE
210,Museo del Caquetá,23,"El Museo del Caquetá conserva el patrimonio histórico, cultural y natural del departamento, presentando colecciones que revelan la diversidad y riqueza regional. Sus espacios educativos promueven el conocimiento y el respeto por el medio ambiente y la cultura local.",362,TRUE
211,Casa antigual del Palacio Municipal,23,"La casa antigua del Palacio Municipal es un edificio patrimonial que ha sido testigo y escenario de eventos históricos relevantes. Conserva elementos arquitectónicos y decorativos que reflejan estilos y épocas pasadas, siendo símbolo de la historia política y social del municipio.",58,FALSE
212,Museo del Señor de los Milagros ,23,"Este museo gira en torno a la devoción al Señor de los Milagros, mostrando objetos religiosos, imágenes y documentos que plasman la importancia de esta veneración. Se convierte en un lugar de encuentro espiritual y cultural que resguarda la tradición y fe popular.",1077,FALSE
213,Casa de la Cultura Luciano Rivera y Garrido,23,"La Casa de la Cultura Luciano Rivera y Garrido fomenta las expresiones artísticas y culturales mediante talleres, exposiciones y actividades comunitarias. Es un espacio que impulsa el desarrollo cultural local y el fortalecimiento de la identidad colectiva.",1077,FALSE
214,Casa de la Cultura Indio Venancio,23,"En esta casa de la cultura se promueven las tradiciones y expresiones populares, con especial atención a la música, la danza y las artes plásticas. Su función es proteger y difundir el patrimonio cultural, facilitando la participación ciudadana en actividades creativas.",734,FALSE
215,Museo Caquetá,23,"Similar al Museo del Caquetá, este espacio se dedica a la conservación y difusión del patrimonio del departamento, ofreciendo a habitantes y visitantes la posibilidad de conocer la historia, la cultura y la naturaleza regionales mediante exposiciones permanentes y temporales.",362,FALSE
216,Museo histórico Félix Artunduaga,23,"Este museo honra la memoria histórica de la región a través de colecciones que incluyen fotografías, documentos y objetos que reflejan acontecimientos y personajes destacados. Su objetivo es preservar el pasado y fomentar la conciencia histórica entre la comunidad.",362,TRUE
217,Planetario de Medellín Jesús Emilio Ramírez G.,23,"Equivalente al Planetario Municipal Jesús Emilio Ramírez González, este planetario en Medellín se enfoca en la divulgación astronómica, ofreciendo tecnología avanzada para la visualización del cosmos, talleres y programas educativos que acercan a la población al conocimiento del universo.",583,TRUE
218,Museo Comunitario,23,"El Museo Comunitario es un espacio creado por y para la comunidad, que recoge expresiones culturales, historias y tradiciones locales. Su enfoque participativo incluye la documentación y promoción de la identidad y el patrimonio en diálogo con los habitantes.",1100,TRUE
219,Museo Etnográfico del Banco de la República,23,"Este museo, gestionado por el Banco de la República, exhibe colecciones que resaltan el patrimonio cultural colombiano, incluyendo arte popular, tradiciones y formas de vida. Es un espacio para la reflexión y valoración de la identidad nacional desde la diversidad regional.",535,TRUE
220,Museo de la Sal,23,"Repetición en la lista, este museo reafirma su labor en la exposición y preservación del legado histórico y económico de la sal en las regiones productoras, promoviendo además la educación ambiental y el cuidado de los recursos naturales.",630,TRUE
221,Museo De Arqueología e Historia Natural de Pasca,23,"Ubicado en Pasca, este museo combina arqueología y ciencias naturales, presentando piezas que dan cuenta de las culturas prehispánicas y la biodiversidad regional. A través de exhibiciones didácticas y colecciones científicas, fomenta el conocimiento y la conciencia ambiental e histórica.",686,TRUE
222,Casa museo Luis A Calvo,23,"En este escenario cultural podrá acceder a una colección de más de 70.000 volúmenes, que abarcan las áreas de historia, cultura, economía y actividades sociales de la región. Esta biblioteca abierta, que impulsa la investigación en múltiples áreas del conocimiento, goza de especial fama por sus referencias especializadas en artes plásticas y europeas. Está ubicada en pleno centro de la ciudad y cuenta con servicio de préstamos a domicilio. En la calle de la Casa de la Moneda cuenta con una sede alterna, con áreas especializadas para niños, literatura, cine, música, conferencias, entre otras. También hace parte de la red de Bibliotecas del Banco de la República. ",9,TRUE
223,Museo de la Inquisición,23,"Situado en un edificio histórico, expone la historia de la inquisición en América Latina. Verá instrumentos de tortura, documentos y objetos relacionados con este oscuro período.",186,TRUE
224,Museo Aeronaval de la Armada de Colombia,23,"Para los interesados en la aviación y la historia naval, ofrece una visión fascinante de la evolución de la fuerza aérea y la marina colombiana.",1029,TRUE
225,Casa de Poesía Silva,23,"En 1994 fue declarada Monumento Nacional por ser el hogar de José Asunción Silva, uno de los más ilustres poetas del país. Por medio de fotografías, archivos de audio, libros y videos, conozca las obras de poetas colombianos como Gonzalo Arango, Jorge Rojas, León de Greiff y, claro, de Silva, uno de los mayores precursores del modernismo en Colombia. En la construcción de una planta y fachada de color rojo ladrillo encontrará una biblioteca y una fonoteca especializadas en poesía, un auditorio y una librería. El zaguán de acceso que conduce a un patio empedrado aviva el recinto con luz natural y proporciona el ambiente ideal para disfrutar de los talleres de redacción, ortografía y creación poética que allí se realizan. ",115,TRUE
226,Museo de artes Gráficas de la Imprenta Nacional,23,"Visitarlo es ideal para regresar en el tiempo y revivir el pasado del país por medio de libros, estampillas y objetos que revelan también la historia de la imprenta colombiana, pues este museo fue creado con el objetivo de enriquecer, promover y documentar en el tema a los visitantes. Recorre la colección de maquinarias que se utilizaron desde 1738, para imprimir publicaciones como el Septenario al Corazón Doloroso de María Santísima y la Novena del Sagrado Corazón de Jesús. Aprecia la réplica de la imprenta patriótica y más de 200 piedras litográficas. Además de la exposición, este espacio ofrece talleres pedagógicos, conferencias y proyecciones de video.",115,TRUE
227,Museo Casa del Escribano Don Juan de Vargas,23,"En el centro histórico de Tunja, esta mansión de estilo mudéjar con jardín andaluz es sede del Museo Colonial de la ciudad desde 1984. La casa fue construida a finales del siglo XVI y desde el 7 de agosto de 1953 es un museo. El escribano don Juan de Vargas inició su oficio en el Nuevo Reino de Granada en 1585 e influyó decisivamente en el proceso cultural de la ciudad de entonces. Aprecie la arquitectura civil colonial, con columnas monolíticas, capiteles góticos e isabelinos. Contemple la caja fuerte, los muebles y un pequeño armario o bargueño de propiedad del funcionario español. La casa tiene una de las pinturas murales del siglo XVII más hermosas de Latinoamérica y se puede ver a lo largo del recorrido por los cuartos.",1054,TRUE
228,Casa Cultural Gustavo Rojas Pinilla,23,"Para disfrutar de la agenda cultural de este museo encontrará tres salas de exhibición de artes plásticas y tertulias, el auditorio María Eugenia Rojas, una sala de conferencias, librería de escritores boyacenses, hemeroteca y la librería Juan de Vargas, con más de 12.200 volúmenes. Creadao en 1981, tiene sede en donde nació el expresidente Gustavo Rojas Pinilla el 12 de marzo de 1900. A su valor histórico se suman 118 objetos de colección museológica y 13 óleos que alberga la Sala de Presidentes Boyacenses, por lo cual fue declarada Monumento Nacional en 1986.",1054,TRUE
229,Museo Galería de Sayco,23,"La Sociedad de Autores y Compositores de Colombia ha creado este espacio para hacer un reconocimiento a la cultura vallenata. Allí se exhiben algunos galardones, objetos personales y retratos de los mayores exponentes del género como Rafael Escalona, Rafael Orozco, Jorge Oñate y Diomedes Díaz. También se exponen instrumentos musicales que han dado vida a este ritmo declarado Patrimonio Cultural de la Humanidad en 2015.",1081,TRUE
230,Casa de la Cultura Cecilia Caballero de López,23,"Esta edificación del centro histórico cultural de Valledupar ha funcionado como sala de teatro y sede de la biblioteca municipal Enrique Pupo Martínez. La Casa de la Cultura ofrece a la comunidad eventos de interés como conversatorios, muestras artísticas y recitales, además de talleres de canto, danza, teatro y pintura.",195,TRUE
231,Museo Arqueológico de Curumaní ,23,"Por la ubicación del municipio de Curumaní, cerca de la ciénaga de Zapatosa y de la serranía del Perijá, se han encontrado centenares de piezas líticas y en cerámica, elaboradas por las culturas Chimila, Tamalameque, Mósquito y Tayrona. Estos objetos de nuestro patrimonio cultural han sido recopilados durante décadas hasta conformar un total de 300, que actualmente se encuentran en exhibición y conforman la colección. ",290,TRUE
